Stundenplan  SoSe 2013 Vers 1.0 vom  16.03.2013
Semestergruppe  B-AI1


12
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-PRP1/02,WND/[Oel],1102,Do,8:15,11:30
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/05,WND/[Oel],1165,Fr,8:15,11:30
BAI1-TSE/01,,1065,Do,16:00,19:00
BAI1-MG,KLC,0360,Mi,8:15,11:30

18
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-GI/GIÜ,BHM,1001,Di,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-PRP1/02,WND/[Oel],1102,Do,8:15,11:30
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/05,WND/[Oel],1165,Fr,8:15,11:30
BAI1-TSE/01,,1065,Do,16:00,19:00

19
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-GI/GIÜ,BHM,1001,Di,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/03,WND/[Oel],1101a,Mi,12:30,15:45
BAI1-PRP1/04,WND/[Oel],1165,Fr,8:15,11:30
BAI1-PRP1/06 Optional,WND,1165,Fr,12:30,15:45
BAI1-TSE/01,,1065,Do,16:00,19:00
BAI1-MG,KLC,0360,Mi,8:15,11:30

20
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-GI/GIÜ,BHM,1001,Di,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PRP1/01,WND/[Oel],1102,Do,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/05,WND/[Oel],1165,Fr,8:15,11:30
BAI1-TSE/01,,1065,Do,16:00,19:00
BAI1-MG,KLC,0360,Mi,8:15,11:30

21
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-PRP1/02,WND/[Oel],1102,Do,8:15,11:30
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/03,WND/[Oel],1101a,Mi,12:30,15:45
BAI1-PRP1/04,WND/[Oel],1165,Fr,8:15,11:30
BAI1-PRP1/06 Optional,WND,1165,Fr,12:30,15:45
BAI1-TSE/01,,1065,Do,16:00,19:00
BAI1-MG,KLC,0360,Mi,8:15,11:30

22
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PRP1/01,WND/[Oel],1102,Do,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-TSE/02,,1265,Do,16:00,19:00
BAI1-PRP1/05,WND/[Oel],1165,Fr,8:15,11:30
BAI1-TSE/01,,1065,Do,16:00,19:00
BAI1-MG,KLC,0360,Mi,8:15,11:30

23
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-GI/GIÜ,BHM,1001,Di,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-PRP1/02,WND/[Oel],1102,Do,8:15,11:30
BAI1-PRP1/03,WND/[Oel],1101a,Mi,12:30,15:45
BAI1-PRP1/04,WND/[Oel],1165,Fr,8:15,11:30
BAI1-PRP1/06 Optional,WND,1165,Fr,12:30,15:45
BAI1-MG,KLC,0360,Mi,8:15,11:30

24, 26
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-GI/GIÜ,BHM,1001,Di,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PRP1/01,WND/[Oel],1102,Do,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-PRP1/05,WND/[Oel],1165,Fr,8:15,11:30
BAI1-MG,KLC,0360,Mi,8:15,11:30

25
Name,Dozent,Raum,Tag,Anfang,Ende
BAI1-BW1/BWÜ1,KLDW,0360,Mo,12:30,17:45
BAI1-MGÜ,KLC,0861,Mo,8:15,11:30
BAI1-PR1,WND,1001,Di,8:15,11:30
BAI1-PR1,WND,1001,Do,12:30,15:45
BAI1-PRP1/02,WND/[Oel],1102,Do,8:15,11:30
BAI1-PRP1/03,WND/[Oel],1101a,Mi,12:30,15:45
BAI1-PRP1/04,WND/[Oel],1165,Fr,8:15,11:30
BAI1-PRP1/06 Optional,WND,1165,Fr,12:30,15:45
BAI1-MG,KLC,0360,Mi,8:15,11:30
Stundenplan  SoSe 2013 Vers 1.0 vom  16.03.2013
Semestergruppe  B-AI2


11
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-RMP,CNZ,Stiftstr 69 R304a,Do,12:30,15:45

12
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-RMP,CNZ,Stiftstr 69 R304a,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

13
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/03,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

14
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-RMPP/01,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-DBP/02,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/03,BHM/[Oel],1102,Do,12:30,15:45
BAI2-PRP2/04 optional,BHM/[Oel],1101b,Di,8:15,11:30
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30

15
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-PRP2/01,BHM/[Oel],1102,Do,12:30,15:45
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/02,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LBP/01,STCK,1105,Mo,13:00,16:15
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/04 opt,STCK,1101a,Mo,16:30,19:45
BAI2-DBP/03,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-DBP/04 optional,TLC,1104,Do,16:00,19:15
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

16
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/03,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/02,STCK,1105,Mo,13:00,16:15
BAI2-DBP/01,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/02,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

17
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/01,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/03,STCK,1105,Mo,13:00,16:15
BAI2-DBP/02,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/03,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

18
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-PRP2/01,BHM/[Oel],1102,Do,12:30,15:45
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/02,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LBP/01,STCK,1105,Mo,13:00,16:15
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/04 opt,STCK,1101a,Mo,16:30,19:45
BAI2-DBP/03,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-DBP/04 optional,TLC,1104,Do,16:00,19:15
BAI2-PRP2/04 optional,BHM/[Oel],1101b,Di,8:15,11:30

19
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/02,STCK,1105,Mo,13:00,16:15
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

20, 23
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/03,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/03,STCK,1105,Mo,13:00,16:15
BAI2-DBP/01,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/02,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

21
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/01,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LBP/01,STCK,1105,Mo,13:00,16:15
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/04 opt,STCK,1101a,Mo,16:30,19:45
BAI2-DBP/02,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/03,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30

22, 25
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-PRP2/01,BHM/[Oel],1102,Do,12:30,15:45
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/02,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/02,STCK,1105,Mo,13:00,16:15
BAI2-DBP/03,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-DBP/04 optional,TLC,1104,Do,16:00,19:15
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30
BAI2-PRP2/04 optional,BHM/[Oel],1101b,Di,12:30,15:45

24
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-RMP,CNZ,1465,Do,8:15,11:30
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-RMPP/01,CNZ/[Ben],0709,Do,12:30,15:45
BAI2-LBP/01,STCK,1105,Mo,13:00,16:15
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/04 opt,STCK,1101a,Mo,16:30,19:45
BAI2-DBP/02,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/03,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30

26
Name,Dozent,Raum,Tag,Anfang,Ende
BAI2-AF/AFÜ,NEUH,1060,Mi,12:30,17:45
BAI2-LB,STCK,Stiftstr 69 R304a,Mo,9:00,12:15
BAI2-LBP/03,STCK,1105,Mo,13:00,16:15
BAI2-DBP/01,TLC/[Bro],1101b,Do,12:30,15:45
BAI2-PRP2/02,BHM/[Oel],1102,Do,12:30,15:45
BAI2-DB,TLC,NB 01.12,Mi,8:15,11:30
BAI2-PR2,BHM,NB 01.13,Di,8:15,11:30
Stundenplan  SoSe 2013 Vers 1.0 vom  16.03.2013
Semestergruppe  B-AI3


12-13
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45

14
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/03,KLC,1105,Do,12:30,15:45
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-SEP1/02,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BSP/01,HBN/[Slz],0765,Do,12:30,15:45
BAI3-BWP2/01,STF,1105,Mi,8:15,11:30
BAI3-GKAP/03,PDB/[Oel],1101a,Mi,8:15,11:30

15, 22, 25
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/01,KLC/[Nmn],1105,Do,12:30,15:45
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-SEP1/01,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BSP/02,HBN/[Slz],0765,Do,12:30,15:45
BAI3-BWP2/03,STF,1105,Mi,8:15,11:30
BAI3-GKAP/02,PDB/[Oel],1101a,Mi,8:15,11:30

16, 20, 23, 26
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/02,KLC/[Nmn],1105,Do,12:30,15:45
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-SEP1/03,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BSP/03,HBN/[Slz],0765,Do,12:30,15:45
BAI3-BWP2/02,STF,1105,Mi,8:15,11:30
BAI3-GKAP/01,PDB/[Oel],1101a,Mi,8:15,11:30

17, 24
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/03,KLC,1105,Do,12:30,15:45
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-SEP1/02,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BSP/01,HBN/[Slz],0765,Do,12:30,15:45
BAI3-BWP2/01,STF,1105,Mi,8:15,11:30
BAI3-GKAP/03,PDB/[Oel],1101a,Mi,8:15,11:30

18
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/01,KLC/[Nmn],1105,Do,12:30,15:45
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BSP/02,HBN/[Slz],0765,Do,12:30,15:45

19
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-SE1,KHB,0665,Di,12:30,15:45
BAI3-SEP1/01,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-AD,KLC,1465,Di,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BWP2/03,STF,1105,Mi,8:15,11:30
BAI3-GKAP/02,PDB/[Oel],1101a,Mi,8:15,11:30

21
Name,Dozent,Raum,Tag,Anfang,Ende
BAI3-ADP/03,KLC,1105,Do,12:30,15:45
BAI3-SEP1/02,KHB/[Bla],1165,Mi,8:15,11:30
BAI3-BS,HBN,Stiftstr.69  R110,Do,8:15,11:30
BAI3-GKA,PDB,Stiftstr.69  R110,Mo,12:30,15:45
BAI3-BW2,STF,Stiftstr 69 R304a,Mi,12:30,15:45
BAI3-BSP/01,HBN/[Slz],0765,Do,12:30,15:45
BAI3-BWP2/01,STF,1105,Mi,8:15,11:30
BAI3-GKAP/03,PDB/[Oel],1101a,Mi,8:15,11:30
Stundenplan  SoSe 2013 Vers 1.0 vom  16.03.2013
Semestergruppe  B-AI4


11
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30

12
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30
INF-WP-B5,WND,0861,Mi,8:15,11:30
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
GW ZOEL,ZOEL,1283,Fr,16:00,19:30
INF-WP-C3,SWR,1281,Fr,12:30,15:45
INF-WP-B1,ESS,1065,Mi,8:15,11:30
INF-WP-C1,KRF,Stiftstr.69  R110,Fr,8:15,11:30
BAI4-RN,HCKM,0265,Mo,14:00,17:15
GW DANN,Dann,1486,Mi,16:15,17:45

13
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30
INF-WP-B5,WND,0861,Mi,8:15,11:30
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
INF-WPP-B1/01,ESS,1102,Mi,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
BAI4-RN,HCKM,0265,Mo,14:00,17:15
GW DANN,Dann,1486,Mi,16:15,17:45

14
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30
BAI4-SEP2/03,STF/[Nmn],1101b,Do,8:15,11:30
BAI4-CIP/01,NTZ/[Nmn],1165,Di,12:30,15:45
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
INF-WPP-B5/02,WND,1102,Mi,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
GW BORN,BORN,1486,Fr,16:00,19:00
GW ZOEL,ZOEL,1283,Fr,16:00,19:30
INF-WP-C3,SWR,1281,Fr,12:30,15:45
INF-WP-B1,ESS,1065,Mi,8:15,11:30
INF-WP-C1,KRF,Stiftstr.69  R110,Fr,8:15,11:30
INF-WP-C2,KRUS,0405,Fr,8:15,11:30
INF-WPP-C2/01u02,KRUS/[Beh],0405,Fr,12:30,15:45
GW DANN,Dann,1486,Mi,16:15,17:45
INF-WPP-B5/01,WND,1101a,Mi,12:30,15:45

15
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WPP-B2/01,MSL/[Loh],0701,Mi,8:15,11:30
INF-WPP-B2/02,MSL/[Loh],0701,Mi,12:30,15:45
BAI4-SEP2/01,STF/[Nmn],1101b,Do,8:15,11:30
BAI4-CIP/02,NTZ/[Nmn],1165,Di,12:30,15:45
INF-WP-B5,WND,0861,Mi,8:15,11:30
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
BAI4-RNP/01,HCKM/[Slz],0765,Mo,10:00,13:15
INF-WPP-B1/01,ESS,1102,Mi,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
INF-WP-C3,SWR,1281,Fr,12:30,15:45
INF-WP-C1,KRF,Stiftstr.69  R110,Fr,8:15,11:30
BAI4-RN,HCKM,0265,Mo,14:00,17:15
INF-WP-C2,KRUS,0405,Fr,8:15,11:30
INF-WPP-C2/01u02,KRUS/[Beh],0405,Fr,12:30,15:45
GW DANN,Dann,1486,Mi,16:15,17:45

16
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30
BAI4-SEP2/02,STF/[Nmn],1101b,Do,8:15,11:30
BAI4-CIP/03,NTZ/[Nmn],1165,Di,12:30,15:45
INF-WPP-B2/03,MSL/[Loh],0701,Mi,12:30,15:45
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
BAI4-RNP/02,HCKM/[Slz],0765,Mo,10:00,13:15
INF-WPP-C3/01,SWR,0761,Fr,12:30,15:45
INF-WPP-B5/02,WND,1102,Mi,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
INF-WPP-C1/01,KRF,1105,Fr,8:15,11:30
INF-WP-B1,ESS,1065,Mi,8:15,11:30
BAI4-RN,HCKM,0265,Mo,14:00,17:15
INF-WP-C2,KRUS,0405,Fr,8:15,11:30
INF-WPP-C2/01u02,KRUS/[Beh],0405,Fr,12:30,15:45
GW DANN,Dann,1486,Mi,16:15,17:45
INF-WPP-B5/01,WND,1101a,Mi,12:30,15:45

17
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WP-B2,MSL,0665,Mi,8:15,11:30
BAI4-SEP2/03,STF/[Nmn],1101b,Do,8:15,11:30
BAI4-CIP/01,NTZ/[Nmn],1165,Di,12:30,15:45
INF-WP-B5,WND,0861,Mi,8:15,11:30
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
BAI4-RNP/03,HCKM/[Slz],0765,Mo,10:00,13:15
INF-WPP-B1/01,ESS,1102,Mi,8:15,11:30
BAI4-SE2,STF,0861,Do,12:30,15:45
GW ZOEL,ZOEL,1283,Fr,16:00,19:30
INF-WP-C3,SWR,1281,Fr,12:30,15:45
INF-WP-C1,KRF,Stiftstr.69  R110,Fr,8:15,11:30
BAI4-RN,HCKM,0265,Mo,14:00,17:15
GW DANN,Dann,1486,Mi,16:15,17:45

18
Name,Dozent,Raum,Tag,Anfang,Ende
BAI4-SEP2/01,STF/[Nmn],1101b,Do,8:15,11:30
BAI4-CIP/02,NTZ/[Nmn],1165,Di,12:30,15:45
BAI4-CI,NTZ,Stiftstr.69  R206,Di,8:15,11:30
BAI4-RNP/01,HCKM/[Slz],0765,Mo,10:00,13:15
BAI4-SE2,STF,0861,Do,12:30,15:45
GW BLAH, BLHA,1486,Fr,16:00,19:30
INF-WP-C3,SWR,1281,Fr,12:30,15:45
INF-WPP-C2/01,KRUS/[Beh],1101a,Fr,12:30,15:45
INF-WP-C1,KRF,Stiftstr.69  R110,Fr,8:15,11:30
BAI4-RN,HCKM,0265,Mo,14:00,17:15
INF-WP-C2,KRUS,0405,Fr,8:15,11:30
INF-WPP-C2/02,KRUS/[Beh],1101b,Fr,12:30,15:45

19
Name,Dozent,Raum,Tag,Anfang,Ende
INF-WPP-B2/01,MSL/[Loh],0701,Mi,8:15,11:30
